KNN_algorithm,KNN_leaf_size,KNN_mean_test_score,KNN_mean_train_score,KNN_metric,KNN_n_jobs,KNN_n_neighbors,KNN_p,KNN_rank_test_score,KNN_split0_test_score,KNN_split0_train_score,KNN_split1_test_score,KNN_split1_train_score,KNN_split2_test_score,KNN_split2_train_score,KNN_std_test_score,KNN_std_train_score,KNN_weights,RBFSVM_C,RBFSVM_cache_size,RBFSVM_coef0,RBFSVM_degree,RBFSVM_gamma,RBFSVM_kernel,RBFSVM_max_iter,RBFSVM_mean_test_score,RBFSVM_mean_train_score,RBFSVM_probability,RBFSVM_rank_test_score,RBFSVM_shrinking,RBFSVM_split0_test_score,RBFSVM_split0_train_score,RBFSVM_split1_test_score,RBFSVM_split1_train_score,RBFSVM_split2_test_score,RBFSVM_split2_train_score,RBFSVM_std_test_score,RBFSVM_std_train_score,RBFSVM_tol,RBFSVM_verbose,RandomForest_RandomForestClassifier_bootstrap,RandomForest_RandomForestClassifier_criterion,RandomForest_RandomForestClassifier_max_features,RandomForest_RandomForestClassifier_min_impurity_split,RandomForest_RandomForestClassifier_min_samples_leaf,RandomForest_RandomForestClassifier_min_samples_split,RandomForest_RandomForestClassifier_min_weight_fraction_leaf,RandomForest_RandomForestClassifier_n_estimators,RandomForest_RandomForestClassifier_n_jobs,RandomForest_RandomForestClassifier_oob_score,RandomForest_RandomForestClassifier_verbose,RandomForest_RandomForestClassifier_warm_start,accuracy_KNN,accuracy_RBFSVM,accuracy_RandomForest,network_extra_noise,network_sample_size,network_sine_corruption,network_sine_periods,network_test_size,network_xor_corruption,network_xor_dim,network_xor_var
auto,30,0.687714285714,0.770429472981,minkowski,1,10,2,2,0.679794520548,0.77358490566,0.689536878216,0.772922022279,0.693825042882,0.764781491003,0.0058718061908,0.00400288470262,uniform,1.0,200,0.0,3,auto,rbf,-1,,,False,,True,,,,,,,,,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.712,0.94,0.694,0,5000,0,2,0.3,0.45,5,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,0.1,200,0.0,3,0.01,rbf,-1,0.592571428571,0.602428588156,False,8,True,0.563356164384,0.602487135506,0.602058319039,0.590831191088,0.612349914237,0.613967437875,0.021098354966,0.00944542392509,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.712,0.94,0.694,0,5000,0,2,0.3,0.45,5,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,0.1,200,0.0,3,0.1,rbf,-1,0.624571428571,0.64471324782,False,5,True,0.605308219178,0.641080617496,0.63807890223,0.642245072836,0.630360205832,0.650814053128,0.0139920655803,0.00434003518515,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.712,0.94,0.694,0,5000,0,2,0.3,0.45,5,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,0.1,200,0.0,3,1,rbf,-1,0.505142857143,0.509142450356,False,9,True,0.504280821918,0.507718696398,0.504288164666,0.508140531277,0.506861063465,0.511568123393,0.00121443838448,0.00172383360163,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.712,0.94,0.694,0,5000,0,2,0.3,0.45,5,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,1,200,0.0,3,0.01,rbf,-1,0.614857142857,0.617430427866,False,7,True,0.591609589041,0.623927958834,0.634648370497,0.604541559554,0.618353344768,0.62382176521,0.0177459077373,0.00911390929793,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.712,0.94,0.694,0,5000,0,2,0.3,0.45,5,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,1,200,0.0,3,0.1,rbf,-1,0.731714285714,0.786286006008,False,4,True,0.724315068493,0.78730703259,0.746140651801,0.792630676949,0.724699828473,0.778920308483,0.010197819905,0.00564360536838,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.712,0.94,0.694,0,5000,0,2,0.3,0.45,5,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,1,200,0.0,3,1,rbf,-1,0.777428571429,0.978143588477,False,3,True,0.772260273973,0.980703259005,0.782161234991,0.977720651243,0.777873070326,0.976006855184,0.00405481596958,0.00194048261019,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.712,0.94,0.694,0,5000,0,2,0.3,0.45,5,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,10,200,0.0,3,0.01,rbf,-1,0.618,0.63385834873,False,6,True,0.595890410959,0.63807890223,0.636363636364,0.625107112254,0.621783876501,0.638389031705,0.016740495575,0.00618935376089,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.712,0.94,0.694,0,5000,0,2,0.3,0.45,5,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,10,200,0.0,3,0.1,rbf,-1,0.915428571429,0.97142901587,False,1,True,0.907534246575,0.972984562607,0.915094339623,0.97000856898,0.923670668954,0.971293916024,0.0065928392583,0.00121869424474,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.712,0.94,0.694,0,5000,0,2,0.3,0.45,5,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,10,200,0.0,3,1,rbf,-1,0.814285714286,1.0,False,2,True,0.807363013699,1.0,0.811320754717,1.0,0.824185248714,1.0,0.00718120919998,0.0,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.712,0.94,0.694,0,5000,0,2,0.3,0.45,5,0.2
auto,30,0.616857142857,1.0,minkowski,1,1,2,1,0.607540702656,1.0,0.625535561268,1.0,0.617495711835,1.0,0.00736126934004,0.0,uniform,1.0,200,0.0,3,auto,rbf,-1,,,False,,True,,,,,,,,,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.632,0.821333333333,0.584666666667,0,5000,0,3,0.3,0.45,5,0.2
auto,30,0.598571428571,0.6927147629,minkowski,1,10,2,2,0.596401028278,0.693956279468,0.597257926307,0.694813544792,0.602058319039,0.689374464439,0.00248925838664,0.00238773551235,uniform,1.0,200,0.0,3,auto,rbf,-1,,,False,,True,,,,,,,,,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.632,0.821333333333,0.584666666667,0,5000,0,3,0.3,0.45,5,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,0.1,200,0.0,3,0.01,rbf,-1,0.550285714286,0.560712614962,False,8,True,0.553556126821,0.555079297042,0.559554413025,0.554650664381,0.537735849057,0.572407883462,0.00920219346117,0.00827165483076,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.632,0.821333333333,0.584666666667,0,5000,0,3,0.3,0.45,5,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,0.1,200,0.0,3,0.1,rbf,-1,0.579714285714,0.629570046302,False,6,True,0.579263067695,0.615087869696,0.589545844045,0.634376339477,0.570325900515,0.639245929734,0.00785243533377,0.010431628405,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.632,0.821333333333,0.584666666667,0,5000,0,3,0.3,0.45,5,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,0.1,200,0.0,3,1,rbf,-1,0.510857142857,0.510857163705,False,9,True,0.510711225364,0.510930132876,0.510711225364,0.510930132876,0.51114922813,0.510711225364,0.00020644696849,0.000103193990765,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.632,0.821333333333,0.584666666667,0,5000,0,3,0.3,0.45,5,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,1,200,0.0,3,0.01,rbf,-1,0.569428571429,0.583569840373,False,7,True,0.580976863753,0.580797256751,0.570694087404,0.575225032147,0.556603773585,0.594687232219,0.0099897380909,0.00818371239573,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.632,0.821333333333,0.584666666667,0,5000,0,3,0.3,0.45,5,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,1,200,0.0,3,0.1,rbf,-1,0.637142857143,0.744572764894,False,4,True,0.64353041988,0.747963994856,0.641816623822,0.750535790827,0.626072041166,0.735218508997,0.00785612036739,0.00669726865514,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.632,0.821333333333,0.584666666667,0,5000,0,3,0.3,0.45,5,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,1,200,0.0,3,1,rbf,-1,0.647142857143,0.984285672834,False,3,True,0.639245929734,0.980282897557,0.658097686375,0.987998285469,0.644082332762,0.984575835476,0.00799548432294,0.00315646938095,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.632,0.821333333333,0.584666666667,0,5000,0,3,0.3,0.45,5,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,10,200,0.0,3,0.01,rbf,-1,0.594285714286,0.631285801265,False,5,True,0.604970008569,0.620231461637,0.597257926307,0.642948992713,0.580617495712,0.630676949443,0.0101609837564,0.00928438042992,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.632,0.821333333333,0.584666666667,0,5000,0,3,0.3,0.45,5,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,10,200,0.0,3,0.1,rbf,-1,0.757142857143,0.920143261989,False,1,True,0.748071979434,0.920702957565,0.754927163668,0.922417488213,0.768439108062,0.917309340189,0.00846064219307,0.00212261449048,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.632,0.821333333333,0.584666666667,0,5000,0,3,0.3,0.45,5,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,10,200,0.0,3,1,rbf,-1,0.664571428571,1.0,False,2,True,0.655526992288,1.0,0.674378748929,1.0,0.663807890223,1.0,0.00771619230174,0.0,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.632,0.821333333333,0.584666666667,0,5000,0,3,0.3,0.45,5,0.2
auto,30,0.700571428571,1.0,minkowski,1,1,2,2,0.696658097686,1.0,0.729220222793,1.0,0.675814751286,1.0,0.0219761180301,0.0,uniform,1.0,200,0.0,3,auto,rbf,-1,,,False,,True,,,,,,,,,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.734666666667,0.838,0.754,0,5000,0.15,1,0.3,0.45,5,0.2
auto,30,0.714857142857,0.779857093063,minkowski,1,10,2,1,0.725792630677,0.768109729961,0.698371893745,0.791255893699,0.720411663808,0.780205655527,0.0118644457497,0.00945259561484,uniform,1.0,200,0.0,3,auto,rbf,-1,,,False,,True,,,,,,,,,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.734666666667,0.838,0.754,0,5000,0.15,1,0.3,0.45,5,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,0.1,200,0.0,3,0.01,rbf,-1,0.592285714286,0.59628655483,False,9,True,0.590402742074,0.594513501929,0.57412167952,0.603943420489,0.612349914237,0.590402742074,0.015662216756,0.0056683495792,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.734666666667,0.838,0.754,0,5000,0.15,1,0.3,0.45,5,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,0.1,200,0.0,3,0.1,rbf,-1,0.652571428571,0.665143435229,False,6,True,0.660668380463,0.657951135877,0.632390745501,0.676382340334,0.664665523156,0.661096829477,0.0143659230277,0.00805020032984,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.734666666667,0.838,0.754,0,5000,0.15,1,0.3,0.45,5,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,0.1,200,0.0,3,1,rbf,-1,0.742,0.810284074123,False,5,True,0.738646101114,0.788684097728,0.739502999143,0.820402914702,0.747855917667,0.82176520994,0.00415374621169,0.0152836120793,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.734666666667,0.838,0.754,0,5000,0.15,1,0.3,0.45,5,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,1,200,0.0,3,0.01,rbf,-1,0.615428571429,0.614714759717,False,8,True,0.617823479006,0.612087441063,0.600685518423,0.620660094299,0.627787307033,0.611396743787,0.011192378386,0.00421343234241,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.734666666667,0.838,0.754,0,5000,0.15,1,0.3,0.45,5,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,1,200,0.0,3,0.1,rbf,-1,0.806,0.813429277998,False,3,True,0.830334190231,0.804543506215,0.79177377892,0.827261037291,0.795883361921,0.808483290488,0.0172921280136,0.00991190021745,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.734666666667,0.838,0.754,0,5000,0.15,1,0.3,0.45,5,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,1,200,0.0,3,1,rbf,-1,0.808,0.875428464319,False,2,True,0.826049700086,0.867981140163,0.798628963153,0.882126018003,0.799313893654,0.87617823479,0.0127688619768,0.00579890846597,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.734666666667,0.838,0.754,0,5000,0.15,1,0.3,0.45,5,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,10,200,0.0,3,0.01,rbf,-1,0.627142857143,0.640858658594,False,7,True,0.632390745501,0.638234033433,0.610968294773,0.65409344192,0.63807890223,0.630248500428,0.0116728767843,0.00990998828162,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.734666666667,0.838,0.754,0,5000,0.15,1,0.3,0.45,5,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,10,200,0.0,3,0.1,rbf,-1,0.852285714286,0.854428218598,False,1,True,0.869751499572,0.844834976425,0.838903170523,0.861551650236,0.84819897084,0.856898029135,0.0129225434671,0.00704446680665,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.734666666667,0.838,0.754,0,5000,0.15,1,0.3,0.45,5,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,10,200,0.0,3,1,rbf,-1,0.755714285714,0.966285610884,False,4,True,0.765209940017,0.966995285041,0.763496143959,0.964852121732,0.738421955403,0.967009425878,0.0122422989254,0.00101364633947,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.734666666667,0.838,0.754,0,5000,0.15,1,0.3,0.45,5,0.2
auto,30,0.617428571429,1.0,minkowski,1,1,2,1,0.617823479006,1.0,0.616966580977,1.0,0.617495711835,1.0,0.000353080713004,0.0,uniform,1.0,200,0.0,3,auto,rbf,-1,,,False,,True,,,,,,,,,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.598,0.77,0.583333333333,0,5000,0.15,2,0.3,0.45,5,0.2
auto,30,0.597714285714,0.7034269065,minkowski,1,10,2,2,0.591259640103,0.693099014145,0.604970008569,0.702100300043,0.596912521441,0.715081405313,0.00562664399287,0.00902316625448,uniform,1.0,200,0.0,3,auto,rbf,-1,,,False,,True,,,,,,,,,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.598,0.77,0.583333333333,0,5000,0.15,2,0.3,0.45,5,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,0.1,200,0.0,3,0.01,rbf,-1,0.512857142857,0.551574144574,False,8,True,0.486718080548,0.56150878697,0.531276778063,0.560651521646,0.520583190395,0.532562125107,0.0189954678182,0.0134480826173,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.598,0.77,0.583333333333,0,5000,0.15,2,0.3,0.45,5,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,0.1,200,0.0,3,0.1,rbf,-1,0.559428571429,0.602143432658,False,6,True,0.541559554413,0.605229318474,0.559554413025,0.603086155165,0.577186963979,0.598114824336,0.014544061088,0.00297999451945,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.598,0.77,0.583333333333,0,5000,0.15,2,0.3,0.45,5,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,0.1,200,0.0,3,1,rbf,-1,0.507428571429,0.507571469691,False,9,True,0.507283633248,0.507929704243,0.507283633248,0.507501071582,0.507718696398,0.507283633248,0.000205061418366,0.000268413677311,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.598,0.77,0.583333333333,0,5000,0.15,2,0.3,0.45,5,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,1,200,0.0,3,0.01,rbf,-1,0.546285714286,0.576857043967,False,7,True,0.525278491859,0.57822546078,0.537275064267,0.574796399486,0.576329331046,0.577549271637,0.0217925646188,0.00148301487963,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.598,0.77,0.583333333333,0,5000,0.15,2,0.3,0.45,5,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,1,200,0.0,3,0.1,rbf,-1,0.635714285714,0.706571987943,False,4,True,0.632390745501,0.705529361337,0.621251071123,0.711530218603,0.653516295026,0.70265638389,0.013379385413,0.00369698420385,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.598,0.77,0.583333333333,0,5000,0.15,2,0.3,0.45,5,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,1,200,0.0,3,1,rbf,-1,0.664571428571,0.930000160385,False,2,True,0.668380462725,0.926275182169,0.662382176521,0.934847835405,0.66295025729,0.928877463582,0.00270393385975,0.00358867960502,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.598,0.77,0.583333333333,0,5000,0.15,2,0.3,0.45,5,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,10,200,0.0,3,0.01,rbf,-1,0.563428571429,0.601000779521,False,5,True,0.556126820908,0.603086155165,0.550128534704,0.60437205315,0.584048027444,0.595544130249,0.014778264755,0.00389398248346,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.598,0.77,0.583333333333,0,5000,0.15,2,0.3,0.45,5,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,10,200,0.0,3,0.1,rbf,-1,0.772857142857,0.843143279252,False,1,True,0.79177377892,0.842263180454,0.753213367609,0.846978139734,0.77358490566,0.840188517566,0.015752871194,0.00284085347684,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.598,0.77,0.583333333333,0,5000,0.15,2,0.3,0.45,5,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,10,200,0.0,3,1,rbf,-1,0.649714285714,0.997714326432,False,3,True,0.649528706084,0.997428204029,0.649528706084,0.998285469353,0.650085763293,0.997429305913,0.000262561748516,0.000403859283181,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.598,0.77,0.583333333333,0,5000,0.15,2,0.3,0.45,5,0.2
auto,30,0.554857142857,1.0,minkowski,1,1,2,1,0.567636986301,1.0,0.544596912521,1.0,0.552315608919,1.0,0.00957738533412,0.0,uniform,1.0,200,0.0,3,auto,rbf,-1,,,False,,True,,,,,,,,,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.563333333333,0.666,0.543333333333,0,5000,0.15,3,0.3,0.45,5,0.2
auto,30,0.541714285714,0.660001945046,minkowski,1,10,2,2,0.548801369863,0.666809605489,0.539451114923,0.661525278492,0.536878216123,0.651670951157,0.00512436609783,0.00627349569416,uniform,1.0,200,0.0,3,auto,rbf,-1,,,False,,True,,,,,,,,,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.563333333333,0.666,0.543333333333,0,5000,0.15,3,0.3,0.45,5,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,0.1,200,0.0,3,0.01,rbf,-1,0.538857142857,0.558427437787,False,8,True,0.534246575342,0.554459691252,0.531732418525,0.560411311054,0.550600343053,0.560411311054,0.00836337783237,0.00280562048062,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.563333333333,0.666,0.543333333333,0,5000,0.15,3,0.3,0.45,5,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,0.1,200,0.0,3,0.1,rbf,-1,0.541428571429,0.626568958734,False,6,True,0.529965753425,0.617924528302,0.545454545455,0.628963153385,0.548885077187,0.632819194516,0.0082323199554,0.00631199368531,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.563333333333,0.666,0.543333333333,0,5000,0.15,3,0.3,0.45,5,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,0.1,200,0.0,3,1,rbf,-1,0.505142857143,0.505142857983,False,9,True,0.505136986301,0.505145797599,0.505145797599,0.505141388175,0.505145797599,0.505141388175,4.15487060326e-06,2.07862232308e-06,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.563333333333,0.666,0.543333333333,0,5000,0.15,3,0.3,0.45,5,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,1,200,0.0,3,0.01,rbf,-1,0.541142857143,0.581567971513,False,7,True,0.534246575342,0.569468267581,0.53859348199,0.585689802913,0.550600343053,0.589545844045,0.00691620281454,0.00869940188469,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.563333333333,0.666,0.543333333333,0,5000,0.15,3,0.3,0.45,5,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,1,200,0.0,3,0.1,rbf,-1,0.571714285714,0.696284399018,False,4,True,0.573630136986,0.691680960549,0.57461406518,0.699657240788,0.566895368782,0.697514995716,0.00342963980673,0.00337056254349,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.563333333333,0.666,0.543333333333,0,5000,0.15,3,0.3,0.45,5,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,1,200,0.0,3,1,rbf,-1,0.578857142857,0.969429587136,False,2,True,0.576198630137,0.972984562607,0.572041166381,0.961868037704,0.58833619211,0.973436161097,0.00691153108763,0.0053500004774,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.563333333333,0.666,0.543333333333,0,5000,0.15,3,0.3,0.45,5,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,10,200,0.0,3,0.01,rbf,-1,0.558285714286,0.608138302068,False,5,True,0.563356164384,0.592195540309,0.56346483705,0.618251928021,0.548027444254,0.613967437875,0.0072507195701,0.0114081243956,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.563333333333,0.666,0.543333333333,0,5000,0.15,3,0.3,0.45,5,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,10,200,0.0,3,0.1,rbf,-1,0.641714285714,0.849429567538,False,1,True,0.641267123288,0.852915951973,0.636363636364,0.850899742931,0.647512864494,0.844473007712,0.00456134387984,0.00360017487623,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.563333333333,0.666,0.543333333333,0,5000,0.15,3,0.3,0.45,5,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,10,200,0.0,3,1,rbf,-1,0.573714285714,0.999285795825,False,3,True,0.583904109589,0.999571183533,0.56089193825,0.999143101971,0.576329331046,0.999143101971,0.00957608784335,0.000201799583869,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.563333333333,0.666,0.543333333333,0,5000,0.15,3,0.3,0.45,5,0.2
auto,30,0.558571428571,1.0,minkowski,1,1,2,2,0.538131962296,1.0,0.568980291345,1.0,0.568610634648,1.0,0.0144567699437,0.0,uniform,1.0,200,0.0,3,auto,rbf,-1,,,False,,True,,,,,,,,,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.594666666667,0.72,0.61,0,5000,0.3,1,0.3,0.45,5,0.2
auto,30,0.57,0.669283884722,minkowski,1,10,2,1,0.567266495287,0.660951564509,0.5646958012,0.664809258465,0.578044596913,0.682090831191,0.00578202114064,0.00919180283597,uniform,1.0,200,0.0,3,auto,rbf,-1,,,False,,True,,,,,,,,,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.594666666667,0.72,0.61,0,5000,0.3,1,0.3,0.45,5,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,0.1,200,0.0,3,0.01,rbf,-1,0.529714285714,0.544141022472,False,9,True,0.560411311054,0.535362194599,0.517566409597,0.540077153879,0.51114922813,0.556983718937,0.0218681965907,0.00928291799065,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.594666666667,0.72,0.61,0,5000,0.3,1,0.3,0.45,5,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,0.1,200,0.0,3,0.1,rbf,-1,0.574857142857,0.59214304455,False,5,True,0.601542416452,0.593227603943,0.569837189374,0.59237033862,0.553173241852,0.590831191088,0.0200618817656,0.000991445271158,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.594666666667,0.72,0.61,0,5000,0.3,1,0.3,0.45,5,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,0.1,200,0.0,3,1,rbf,-1,0.561428571429,0.669851966856,False,7,True,0.556126820908,0.659665666524,0.541559554413,0.643806258037,0.586620926244,0.706083976007,0.01877320166,0.0264253549295,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.594666666667,0.72,0.61,0,5000,0.3,1,0.3,0.45,5,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,1,200,0.0,3,0.01,rbf,-1,0.551142857143,0.563713839399,False,8,True,0.568123393316,0.557222460351,0.550985432734,0.567081011573,0.534305317324,0.566838046272,0.0138056332258,0.00459116974844,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.594666666667,0.72,0.61,0,5000,0.3,1,0.3,0.45,5,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,1,200,0.0,3,0.1,rbf,-1,0.638857142857,0.667285619086,False,2,True,0.646958011997,0.659237033862,0.624678663239,0.674667809687,0.644939965695,0.66795201371,0.0100616291286,0.00631718671495,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.594666666667,0.72,0.61,0,5000,0.3,1,0.3,0.45,5,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,1,200,0.0,3,1,rbf,-1,0.611142857143,0.788857032214,False,3,True,0.601542416452,0.795113587655,0.606683804627,0.781825975139,0.625214408233,0.789631533847,0.0101649565974,0.00545221980356,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.594666666667,0.72,0.61,0,5000,0.3,1,0.3,0.45,5,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,10,200,0.0,3,0.01,rbf,-1,0.572285714286,0.582713615717,False,6,True,0.596401028278,0.574796399486,0.569837189374,0.585940848693,0.550600343053,0.587403598972,0.0187767420048,0.00563007662656,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.594666666667,0.72,0.61,0,5000,0.3,1,0.3,0.45,5,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,10,200,0.0,3,0.1,rbf,-1,0.688285714286,0.705429212375,False,1,True,0.688946015424,0.706386626661,0.677806341045,0.708958422632,0.698113207547,0.700942587832,0.00830279465967,0.00334174440181,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.594666666667,0.72,0.61,0,5000,0.3,1,0.3,0.45,5,0.2
